0.000000,0.000000
25.000000,0.000000
50.000000,0.000000
64.000000,0.000000
76.000000,0.000000
85.000000,0.000000
92.000000,0.000000
92.000000,0.000000
92.000000,0.000000
92.000000,0.000000
98.338516,23.147854
103.691757,43.454079
107.770416,58.925488
111.084328,71.496010
113.633492,81.165642
113.633492,81.165642
114.778221,89.083321
115.779861,96.011284
115.779861,96.011284
115.779861,96.011284
115.779861,96.011284
115.779861,96.011284
115.779861,96.011284
115.779861,96.011284
115.779861,96.011284
115.779861,96.011284
115.779861,96.011284
115.779861,96.011284
115.779861,96.011284
115.779861,96.011284
115.779861,96.011284
90.035713,104.150017
89.064278,104.387321
69.221367,106.889084
54.322002,108.623726
53.336929,108.795853
41.679718,111.643547
27.142729,115.341644
27.142729,115.341644
27.142729,115.341644
27.142729,115.341644
27.142729,115.341644
23.667576,91.594574
23.667576,91.594574
17.894077,71.403816
13.220292,55.058918
10.196078,44.482807
7.721721,35.829624
5.797221,29.099371
