418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
418.634918,-108.981651
415.181641,-116.197945
409.762665,-123.383667
402.090485,-129.797516
394.058014,-133.857025
384.366699,-136.322433
375.448517,-137.533142
365.515594,-138.689575
356.575989,-139.730362
347.636383,-140.771149
338.696777,-141.811935
329.757172,-142.852722
320.817566,-143.893509
310.884644,-145.049942
300.951721,-146.206375
292.012115,-147.247162
283.072510,-148.287949
274.132904,-149.328735
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
272.146332,-149.560028
269.110443,-156.961609
266.997314,-165.710022
267.005066,-174.710022
269.920319,-184.275650
274.350464,-192.109787
279.363525,-199.584366
284.447479,-207.010895
290.096313,-215.262604
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.661194,-216.087769
290.933594,-223.082474
290.915436,-224.082306
290.915436,-224.082306
289.709076,-231.990829
286.923370,-242.632248
282.435913,-251.568848
275.544403,-258.815033
267.933929,-263.619293
259.901459,-267.678802
251.830734,-271.661713
243.760010,-275.644623
235.689285,-279.627533
226.721817,-284.052979
217.754349,-288.478424
208.786880,-292.903870
200.716156,-296.886780
192.645432,-300.869690
184.574707,-304.852600
176.466461,-308.758514
168.321411,-312.587128
160.176361,-316.415741
152.031311,-320.244354
142.076248,-324.923767
133.931198,-328.752380
125.786156,-332.580994
117.641113,-336.409607
109.496071,-340.238220
108.583138,-340.646332
108.583138,-340.646332
108.583138,-340.646332
108.583138,-340.646332
101.591644,-340.991302
92.610580,-340.407806
82.958832,-337.791748
74.434258,-332.563782
67.517776,-325.341431
62.074020,-318.174469
56.698700,-310.956024
51.323380,-303.737579
45.948059,-296.519135
40.572739,-289.300690
34.002903,-280.478149
28.030327,-272.457642
22.057751,-264.437134
16.682432,-257.218689
11.307114,-250.000244
5.931795,-242.781799
0.556477,-235.563354
-4.818842,-228.344910
-10.791418,-220.324417
-16.166737,-213.105972
-21.542055,-205.887527
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
-22.736570,-204.283432
